Year	Candidate ID	Candidate	Incumbent/Challenger/Open-Seat	Party	Party Designation	Total Receipts	Authorized Tranfers From	Total Disbursements	Transfers to Authorized	Beginning Cash	Ending Cash	Contrib from Candidate	Loans from Candidate	Other Loans	Candidate Loan Repayments	Other Loan Repayments	Debts Owed By	#$200-$499 Contrib	Total $200-$499	#$500-$749	Total $500-$749	#$750+ Contrib	Total $750+ Contrib	Total Indiv. Contrib	Major Pty Contrib	Party Indep Expend For	Corp. Contributions	Labor Contributions	Non-Connected Cont	T/M/H Contrib	Cooperative Contrib	Corp W/p Stock Cont	Non-Party Exp.	Non-Party Exp. Agn	Indep. Exp For	Indep Exp. Agn	Comm Cost For	Comm Cost Agn	State Code	District	Spec Elec Status	Primary Elec Status	Runoff Elec Status	General Elec Status	General Elec Pct	Spec. Elec. Cand	Party Coordinated Expenditures	Party Independent Expenditures Against
2002	H6AZ02015	GONZALES, LUIS ARMANDO	O	1	DEM	33427	0	29661	0	0	3292	0	13000	0	0	0	2016	8	2168	11	6019	8	7350	18427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AZ	7					0		0	0
2002	H2AZ07070	GRIJALVA, RAUL M	O	1	DEM	557156	0	544081	0	0	18140	0	6000	0	3000	0	33000	132	33859	90	45787	99	97630	288100	5413	0	18300	153000	37578	30050	0	0	0	0	2	0	21991	0	AZ	7		W		W	59		0	0
2002	H2AZ07062	GUTIERREZ, JAIME P	O	1	DEM	145827	0	144659	0	0	638	0	20000	0	0	0	20000	72	19354	37	19100	41	40200	124827	250	0	2000	0	0	0	0	0	0	0	0	0	0	0	AZ	7					0		0	0
2002	H2AZ07047	OTONDO, LISA ANNE	O	1	DEM	88910	0	88909	0	0	0	36521	39568	0	39568	0	0	4	1050	3	1500	6	6000	11545	250	0	0	250	0	0	0	0	0	0	0	0	0	0	AZ	7					0		0	0
2002	H2AZ07039	RICHARDSON, ELAINE	O	1	DEM	694664	0	693075	0	0	1590	1404	35000	0	9431	0	25568	404	102708	188	95876	167	163790	419358	0	0	13900	12000	6213	34000	0	0	0	0	0	0	16781	0	AZ	7					0		0	0
2002	H2AZ07021	ROMO, JESUS	O	1	DEM	89414	0	89640	0	0	0	7592	49540	0	298	0	0	6	1507	5	2800	26	25550	31802	250	0	0	0	0	0	0	0	0	0	0	0	0	0	AZ	7					0		0	0
2002	H6AZ03138	SCHNEIDER, ALEXANDER G SR	O	1	DEM	5000	0	4982	0	0	17	0	4000	1000	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AZ	7					0		0	0
2002	H2AZ07096	DEGROOT, NICO MAX	O	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AZ	7					0		0	0
2002	H2AZ07013	HIEB, ROSS JOSEPH	O	2	REP	129932	0	131282	0	0	-1349	10166	18641	0	0	0	18643	72	19063	38	19705	21	20300	93959	0	0	200	2000	2500	2500	0	0	0	0	0	0	0	0	AZ	7		W		L	37		0	0
2002	H2AZ00034	OLIVAS, MIGUEL A	O	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	AZ	7					0		0	0
2002	H2AZ07088	PINA, ALBERT R	O	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1600	9	7300	0	0	0	1000	0	0	2000	0	0	0	0	0	0	0	0	AZ	7					0		0	0
2002	H0AZ05037	RYAN, MARY JUDGE	C	1	DEM	280188	0	291838	0	18584	6936	1000	35000	0	0	0	70700	91	21762	71	35986	58	58000	214132	250	0	0	20000	3000	49	0	0	0	0	2	0	23113	0	AZ	8		W		L	33		0	0
2002	H2AZ05082	BEHNKE, JAMES EMIL	C	2	REP	16957	0	16956	0	0	0	1155	0	0	0	0	0	9	2723	5	2500	3	3000	15801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AZ	8					0		0	0
2002	H2AZ02014	KOLBE, JAMES T	I	2	REP	856156	0	865996	0	132746	122904	0	0	0	0	0	0	351	47334	194	98631	277	301830	532579	784	0	172600	3500	45500	77810	0	6000	0	0	0	0	695	0	AZ	8		W		W	63		33000	0
2002	H2AZ08037	DORRANCE, JIM	C	3	W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AZ	8				L	0		0	0
2002	S0AR00028	PRYOR, MARK L	C	1	DEM	4456340	0	4414148	0	0	42192	0	0	0	0	0	0	1403	352433	1111	559941	1787	1775800	3355873	32750	0	73877	336960	281205	103485	2000	3600	33094	0	0	0	109977	0	AR	0		W		W	54		52727	0
2002	S2AR00065	DUGGAR, JIM BOB	C	2	REP	110417	0	110416	0	0	0	0	101163	0	0	0	101163	3	850	1	500	2	2000	8992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AR	0		L			0		0	0
2002	S6AR00124	HUTCHINSON, TIM	I	2	REP	4869537	0	5063923	0	232198	31060	0	0	0	0	0	0	1234	281879	880	443759	1737	1720048	2818775	35999	0	773608	1000	373839	518834	6000	27800	154977	0	0	4581	16580	0	AR	0		W		L	46		286385	0
2002	H6AR01072	BERRY, MARION	I	1	DEM	1225992	0	1315408	0	109997	20579	0	0	0	0	0	0	338	85250	341	170700	276	272700	664244	1826	0	138350	145050	32000	195125	20500	3500	0	0	0	2	2645	0	AR	1		W		W	66		381	0
2002	H2AR01048	ROBINSON, TOMMY	C	2	REP	142835	0	142244	0	0	586	0	50000	0	0	0	50000	7	1850	15	7500	66	65900	79510	0	0	2500	0	1000	0	0	0	0	0	0	0	0	0	AR	1		W		L	33		0	0
2002	H2AR02038	BAKER, JIM	C	1	DEM	104387	0	82229	0	0	0	0	22500	0	843	0	0	22	5900	50	25100	28	26750	74375	0	0	1000	0	0	6500	0	0	966	0	0	0	0	0	AR	2		L			0		0	0
2002	H6AR02203	SNYDER, VICTOR FREDERICK	I	1	DEM	425558	0	440566	0	20809	5799	0	3000	0	3000	0	0	146	37000	94	47100	54	53750	223358	525	0	38750	59000	19500	45400	4500	0	0	0	0	0	0	0	AR	2		W		W	92		13	0
2002	H2AR02046	GARNER, ED	C	3	W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AR	2				L	7		0	0
2002	H2AR03176	BOOZMAN, JOHN NICHOLS	I	2	REP	151477	0	159747	0	54266	45994	0	0	0	0	0	0	10	2550	13	6500	11	10769	44492	98	0	30600	1000	13463	38000	2000	1000	2561	0	0	2	139	0	AR	3	W	W		W	98		4187	0
2002	H2AR03135	FORBES, RALPH	O	3	OTH	9372	0	9371	0	0	0	14	3388	513	0	113	0	0	0	0	0	3	3000	5457	0	0	0	0	5000	200	0	0	0	0	0	0	0	0	AR	3					0		0	0
2002	H2AR03226	LYNE, GEORGE N.	C	3	W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AR	3				L	1		0	0
2002	H2AR03218	MARSH, SARAH	O	3	OTH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AR	3					0		0	0
2002	H0AR04038	ROSS, MICHAEL AVERY	I	1	DEM	2039317	0	2050221	0	30629	19724	0	84000	0	20000	40000	84000	587	148770	337	169532	387	386349	884442	6788	0	179375	270500	159353	254568	14000	13000	0	0	0	0	92332	0	AR	4		W		W	60		50051	0
2002	H2AR04067	DICKEY, JAY W JR	C	2	REP	2000137	0	2029545	0	6655	36251	0	4080	0	4080	4000	0	741	188142	396	200580	572	581618	1801140	9098	0	40875	1000	55700	15500	0	2125	11574	0	0	0	228	0	AR	4				L	39		70884	0
2002	H2AR04075	STEARNS, DAVID E	C	2	REP	59100	0	47057	0	0	12041	0	55000	0	0	0	55000	5	1200	2	1000	0	0	4100	0	0	1000	0	1000	4000	0	0	0	0	0	0	0	0	AR	4					0		0	0
2002	H8CA01109	THOMPSON, C MICHAEL	I	1	DEM	964948	0	1038041	0	308586	236494	0	0	0	0	1000	11709	477	131104	159	85891	80	78137	582841	1333	0	88532	89385	30500	113700	19750	3500	50	0	22	0	834	0	CA	1		W		W	64		826	0
2002	H0CA01106	WIESNER, LAWRENCE R	C	2	REP	82498	0	85419	0	0	77	27703	28378	0	16585	0	11795	18	4225	9	4500	5	5000	24329	0	703	0	0	500	0	0	0	852	0	0	0	0	0	CA	1		W		L	32		0	0
2002	H2CA01102	BASTIAN, KEVIN	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	1		W		L	3		0	0
2002	H2CA02068	HENNEMANN, RAYMOND G	C	1	DEM	1821	0	1821	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	2		L			0		0	0
2002	H2CA02076	JOHNSON, MICHAEL DAVID	C	1	DEM	10031	0	9422	0	0	609	57131	2000	0	0	0	2000	0	0	0	0	0	0	1175	0	0	0	0	0	0	0	0	0	0	14	0	0	0	CA	2		W		L	29		0	0
2002	H6CA02010	HERGER, WALLY	I	2	REP	701748	0	719053	0	502358	485054	0	0	0	0	0	0	177	27250	81	40983	140	157441	309098	578	703	153500	14500	21492	150516	22617	9500	0	0	0	14	945	0	CA	2		w		W	65		0	0
2002	H2CA02084	THOMPSON, AL	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	2		L			0		0	0
2002	H8CA02065	TODD, BOB	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	2		L			0		0	0
2002	H0CA02104	MARTIN, CHARLES R.	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	CA	2		W		L	2		0	0
2002	H6CA02184	THIESSEN, PATRICE	C	3	NLP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	2		W		L	2		0	0
2002	H8CA03113	BEEMAN, HOWARD DEAN	C	1	DEM	73510	0	63747	0	358	12371	0	8000	0	8000	0	32955	18	4540	8	4200	4	4000	30728	3958	0	0	3000	6500	1000	0	0	0	0	14	0	0	0	CA	3		W		L	34		0	0
2002	H2CA03074	DAWA, ROBERT	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	3					0		0	0
2002	H8CA03105	OSE, DOUG	I	2	REP	882011	0	659095	0	276628	499540	0	0	0	0	75000	1362069	286	77932	149	76451	233	230825	465568	122	703	162398	8500	29781	152581	18750	11500	0	0	12	0	257	0	CA	3		W		W	62		0	0
2002	H8CA05134	TUMA, DOUGLAS ARTHUR	C	3	LIB	2434	0	2401	0	15	48	2433	0	0	1713	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	CA	3		W		L	3		0	0
2002	H0CA04100	NORBERG, MARK A	C	1	DEM	8202	0	7548	0	0	650	0	0	0	0	0	0	1	300	0	0	0	0	3900	0	0	0	0	3000	0	0	0	0	0	8	6	0	0	CA	4		W		L	31		0	0
2002	H0CA14042	DOOLITTLE, JOHN T REP	I	2	REP	1024756	0	979438	0	69337	114150	0	0	0	0	0	13254	285	78648	166	88572	207	203569	636842	98	703	137414	9000	79683	111050	2500	8350	0	27069	22398	8	2066	0	CA	4		w		W	64		0	0
2002	H2CA04072	KIRBY, WILLIAM WARNER	C	2	REP	133968	0	121959	0	0	12008	0	10600	50000	10000	0	60312	25	6587	20	10000	13	12900	57060	0	0	0	6000	0	7000	0	3000	0	0	0	0	258	0	CA	4		L			0		0	0
2002	H2CA04080	ROBERTS, ALLEN M.	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	4		W		L	3		0	0
2002	H8CA03014	MATSUI, ROBERT	I	1	DEM	717566	0	867314	0	206105	56355	0	0	10500	0	10500	0	84	22949	45	22500	78	77200	199871	250	0	195274	98950	29237	143124	1500	12000	50	0	34	0	554	0	CA	5		W		W	70		84	0
2002	H2CA05061	FRANKHUIZEN, RICHARD	C	2	REP	6383	0	5692	0	0	688	0	2500	0	0	0	4454	3	650	1	500	0	0	3400	0	703	0	0	0	0	0	0	0	0	0	14	0	0	CA	5		W		L	26		0	0
2002	H2CA05079	ROLOFF, TIMOTHY E	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	5		W		L	3		0	0
2002	H2CA06226	MARTINI, MICHAEL F	C	1	DEM	127612	0	127612	0	0	0	0	0	0	0	0	0	33	8698	32	16000	68	67382	117259	0	0	1000	199	0	1000	0	0	0	0	0	0	0	0	CA	6		L			0		0	0
2002	H2CA01045	WOOLSEY, LYNN C	I	1	DEM	598228	0	803235	0	281057	76051	0	0	0	0	0	0	192	45103	85	42875	109	108650	326729	310	0	20350	142300	10509	72575	3600	0	50	0	22	0	533	0	CA	6		W		W	66		1516	0
2002	H2CA06234	ERICKSON, PAUL L	C	2	REP	11997	0	10187	0	0	1810	1220	700	0	0	0	700	3	900	3	1500	0	0	7168	0	703	0	0	0	0	0	0	0	0	0	0	0	0	CA	6		W		L	29		0	0
2002	H0CA06071	BARTON, RICHARD O.	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	6		W		L	2		0	0
2002	H2CA06242	RAINFORTH, JEFF	C	3	REF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	6		W		L	1		0	0
2002	H6CA07043	MILLER, GEORGE	I	1	DEM	471747	0	402021	0	158106	227830	0	0	0	0	0	0	70	17625	40	20200	23	22350	117987	1901	0	45060	207800	13000	52719	0	1000	50	0	22	0	570	0	CA	7		W		W	70		1250	0
2002	H2CA07091	HARGRAVE, CHARLES R	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703	0	0	0	0	0	0	0	0	0	2	0	0	CA	7		W		L	26		0	0
2002	H2CA07109	WILSON, SCOTT A.	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	7		W		L	2		0	0
2002	H2CA08081	MCCONNELL, PAUL GREGORY	C	1	DEM	28026	0	22767	0	0	5259	7796	13000	0	0	0	13000	2	500	3	1500	2	2000	7225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	8		L			0		0	0
2002	H8CA05035	PELOSI, NANCY	I	1	DEM	978261	0	966946	0	35787	47100	0	0	0	0	0	0	43	11596	126	63172	334	334500	428155	140	0	98750	302750	48328	110775	1500	9500	50	0	22	0	521	0	CA	8		W		W	79		24	0
2002	H2CA08099	GERMAN, G. MICHAEL	C	2	REP	7130	0	7130	0	0	0	0	200	0	200	0	0	5	1220	0	0	0	0	6895	0	703	0	0	1000	0	0	0	0	0	0	0	0	0	CA	8		W		L	12		0	0
2002	H2CA08107	JENKEL, JOHN	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	8		L			0		0	0
2002	H2CA08115	POND, JAY	C	3	GRE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	8		W		L	6		0	0
2002	H2CA08123	SPIVACK, IRA	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	8		W		L	1		0	0
2002	H2CA09055	BOCK, AUDIE ELIZABETH	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	9					0		0	0
2002	H2CA09063	GREENE, KEVIN ARTHUR	C	1	DEM	9822	0	7646	0	0	214	1000	1960	0	1700	0	261	2	542	0	0	4	4000	5632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	9		L			0		0	0
2002	H8CA09060	LEE, BARBARA	I	1	DEM	889322	0	911962	0	46598	23958	0	0	0	0	0	0	462	117313	225	113050	179	176330	660275	1806	0	24978	136300	9832	43500	1000	0	50	0	22	0	614	0	CA	9		W		W	81		670	0
2002	H2CA09071	REYNA, HECTOR (RENO)	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	9					0		0	0
2002	H2CA09089	UDINSKY, JERALD	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703	0	0	0	0	0	0	0	0	0	0	0	0	CA	9		W		L	15		0	0
2002	H2CA09097	EYER, JAMES M	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	9		W		L	3		0	0
2002	H2CA10111	RASMUSSEN, KURT	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	10		L			0		0	0
2002	H6CA10088	TAUSCHER, ELLEN O	I	1	DEM	908266	0	860031	0	64232	112466	0	0	0	0	0	26331	132	35383	176	89187	166	164570	353164	0	0	255583	99650	47974	137345	0	9000	50	0	34	0	655	0	CA	10		W		W	75		0	0
2002	H2CA10129	HARDEN, SONIA E. ALONSO	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	CA	10				L	24		0	0
2002	H8CA11066	FIGUEROA, ROBERT L	C	1	DEM	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	11		L			0		0	0
2002	H2CA11127	SHAW, ELAINE	C	1	DEM	604491	0	595298	0	0	9192	0	316000	0	50000	0	276240	154	35489	61	30551	49	62000	159182	5000	0	5000	72500	23500	576	0	3500	50	0	14	0	181	0	CA	11				L	39		250	0
2002	H2CA11119	BENIGNO, THOMAS ANTHONY	C	2	REP	14275	0	14247	0	0	26	13800	0	0	0	0	0	1	300	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	11		L			0		0	0
2002	H2CA11051	POMBO, RICHARD	I	2	REP	967270	0	1078001	0	210513	18939	0	0	0	0	0	92282	242	60941	152	76555	274	271991	552557	47	703	126046	18500	45130	154344	38500	8000	7127	0	0	14	5956	0	CA	11		W		W	60		0	0
2002	H0CA11022	LANTOS, THOMAS P	I	1	DEM	354983	0	937721	0	678675	95934	0	0	0	0	0	0	49	11980	47	23640	68	68000	208966	307	0	7500	54500	15000	27525	0	0	50	0	22	0	538	0	CA	12		W		W	68		100	0
2002	H8CA12148	MOLONEY, MICHAEL J.	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703	0	0	0	0	0	0	0	0	0	0	0	0	CA	12		W		L	24		0	0
2002	H2CA12158	ABU-GHAZALAH, MAAD H	C	3	LIB	167502	0	165522	0	0	1978	10709	85700	0	34811	8709	48888	46	12600	30	15200	11	10650	80448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	12		W		L	7		0	0
2002	H6CA09023	STARK, FORTNEY PETE	I	1	DEM	454230	0	438055	0	449348	465522	0	0	0	0	0	0	21	4550	28	14220	28	28000	53071	0	0	23600	94000	20500	154727	1000	13300	50	0	22	0	542	0	CA	13		W		W	71		0	0
2002	H2CA13065	MAHMOOD, SYED R	C	2	REP	49951	0	51307	0	0	3209	0	0	0	0	0	0	11	2210	6	3000	1	1000	40654	0	703	0	0	0	0	0	0	0	0	0	0	0	0	CA	13		W		L	22		0	0
2002	H2CA13081	BAMBEY, JOHN	C	3	REF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	13		W		L	1		0	0
2002	H0CA13051	GRUNDMANN, DON J.	C	3	AIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	13		W		L	2		0	0
2002	H2CA13073	STROBERG, MARK W.	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	13		W		L	3		0	0
2002	H8CA12098	ESHOO, ANNA G	I	1	DEM	846656	0	863431	0	374633	357861	0	0	0	0	0	0	150	38004	120	60659	221	220525	390538	959	0	197393	69500	38009	123943	500	2500	50	0	34	0	537	0	CA	14		W		W	68		975	0
2002	H2CA14105	GRASSIA, THOMAS J	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	14					0		0	0
2002	H2CA14113	NIXON, JOSEPH H	C	2	REP	53164	0	45158	0	0	8001	0	41635	0	0	0	41635	1	250	2	1000	11	11000	11078	0	703	0	0	0	0	0	0	0	0	0	0	0	0	CA	14		W		L	28		0	0
2002	H2CA14121	CARVER, ANDREW B	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	CA	14		W		L	3		0	0
2002	H0CA15148	HONDA, MICHAEL MAKOTO	I	1	DEM	944861	0	840384	0	27461	131938	0	0	0	0	0	0	363	87626	208	105312	238	238575	515240	1878	0	88687	181875	30525	76306	1000	1500	50	0	36	0	562	0	CA	15		W		W	65		921	0
2002	H2CA16076	HERMANN, LINDA RAE	C	2	REP	30592	0	30470	0	0	121	7795	800	0	0	0	800	14	3742	9	4569	0	0	21919	0	703	0	0	0	0	0	0	0	0	0	14	0	0	CA	15		W		L	31		0	0
2002	H2CA15060	MOELLER, SCOTT R	C	2	REP	72504	0	72504	0	0	0	33504	34500	0	34500	0	0	1	250	0	0	4	4000	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	15					0		0	0
2002	H2CA15078	LANDAUER, JEFF	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	15		W		L	3		0	0
2002	H4CA16049	LOFGREN, ZOE	I	1	DEM	494737	0	524128	0	240797	211403	0	0	0	0	0	0	188	51606	48	24100	130	129721	257875	434	0	63150	52300	16259	66599	1000	0	50	0	34	0	539	0	CA	16		W		W	67		281	0
2002	H2CA16084	MCNEA, DOUGLAS ADAMS	C	2	REP	1965	0	1826	0	0	138	520	0	0	0	0	0	1	250	2	1000	0	0	1445	0	703	0	0	0	0	0	0	0	0	0	0	0	0	CA	16		W		L	29		0	0
2002	H0CA16062	UMPHRESS, DENNIS MICHAEL	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	CA	16		W		L	3		0	0
2002	H6CA16069	DUNN, ART	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	17		L			0		0	0
2002	H4CA17021	FARR, SAM	I	1	DEM	556287	0	565220	0	31474	22544	0	10000	0	10000	0	16069	118	29800	47	23650	73	71100	228577	1422	0	57800	104550	14750	113098	13500	2400	50	0	34	0	563	0	CA	17		W		W	68		513	0
2002	H0CA17078	ENGLER, CLINT	C	2	REP	1780	0	1532	0	0	0	0	1000	0	0	0	1000	2	600	0	0	0	0	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	17		W		L	27		0	0
2002	H2CA17066	VELAZQUEZ, IGNACIO	C	2	REP	126827	0	126824	0	0	0	119625	78200	0	0	0	0	3	750	4	2000	0	0	-72816	0	703	0	0	1000	1451	0	0	0	0	0	0	0	0	CA	17		L			0		0	0
2002	H2CA17074	GLOCK-GRUENEICH, RAY	C	3	GRE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	17		W		L	3		0	0
2002	H2CA17082	LEE, JASCHA	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	CA	17		W		L	1		0	0
2002	H2CA18056	CARDOZA, DENNIS	C	1	DEM	1656573	0	1648539	0	0	8035	883	40000	0	0	0	92069	355	92704	268	136014	413	408671	775985	10000	0	115350	236200	178178	170102	12750	5250	383759	0	34	11104	46320	0	CA	18		W		W	51		38390	0
2002	H2CA18064	CICCARELLI, TOM	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	18					0		0	0
2002	H0CA15031	CONDIT, GARY A	I	1	DEM	446173	0	723844	0	261241	668	0	100000	0	0	0	63417	102	25999	49	25198	101	100250	218862	457	0	23450	4000	14150	31900	8250	3500	0	0	0	0	0	0	CA	18		L			0		0	0
2002	H2CA18072	MARTIN, JOSEPH	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	18		L			0		0	0
2002	H2CA18080	PRINGLE, ELVIS	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	18		L			0		0	0
2002	H2CA00088	SINGH, SUKHMANDER	C	1	DEM	37950	0	25934	0	0	12016	0	7500	0	0	0	0	12	2805	10	5000	11	10700	30450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	18		L			0		0	0
2002	H2CA18098	WHITE, RALPH L.	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	18		L			0		0	0
2002	H6CA18081	CONRAD, WILLIAM BRYAN	C	2	REP	144096	0	143785	0	0	308	1124	3500	0	0	0	4878	53	12450	19	10100	25	24750	128935	0	0	0	0	5000	100	0	0	0	0	0	0	0	0	CA	18		L			0		0	0
2002	H2CA18106	HOUSE, GEORGE	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	18		L			0		0	0
2002	H8CA16024	MONTEITH, RICHARD ""DICK"" J	C	2	REP	1046703	0	1038788	0	0	11113	0	0	0	0	0	1160	239	62004	182	92648	364	361355	689852	14000	703	87500	0	118161	77400	6450	1000	12866	0	0	14	587	0	CA	18		W		L	43		71000	0
2002	H0CA04084	YONKER, PARK	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	18		L			0		0	0
