zip	lat	lon	code	city	state	county
01822	+42.446396	-071.459405	P	BILLERICA	25	017
01824	+42.446396	-071.459405		CHELMSFORD	25	017
01826	+42.446396	-071.459405		DRACUT	25	017
01827	+42.446396	-071.459405		DUNSTABLE	25	017
01830	+42.792639	-071.072501		HAVERHILL	25	009
01831	+42.771095	-071.122054	P	HAVERHILL	25	009
01832	+42.789627	-071.126562		HAVERHILL	25	009
01833	+42.723770	-070.981298		GEORGETOWN	25	009
01834	+42.751074	-071.021437		GROVELAND	25	009
01835	+42.752844	-071.084301		HAVERHILL	25	009
01840	+42.707340	-071.161052		LAWRENCE	25	009
01841	+42.709790	-071.164402		LAWRENCE	25	009
01842	+42.635443	-070.879123	P	LAWRENCE	25	009
01843	+42.710370	-071.088303		LAWRENCE	25	009
01844	+42.731840	-071.186915		METHUEN	25	009
01845	+42.672835	-071.087689		NORTH ANDOVER	25	009
01850	+42.446396	-071.459405		LOWELL	25	017
01851	+42.446396	-071.459405		LOWELL	25	017
01852	+42.446396	-071.459405		LOWELL	25	017
01853	+42.446396	-071.459405	P	LOWELL	25	017
01854	+42.446396	-071.459405		LOWELL	25	017
01860	+42.802441	-071.089600		MERRIMAC	25	009
01862	+42.446396	-071.459405		NORTH BILLERICA	25	017
01863	+42.446396	-071.459405		NORTH CHELMSFORD	25	017
01864	+42.581332	-071.083725		NORTH READING	25	017
01865	+42.446396	-071.459405	P	NUTTING LAKE	25	017
01866	+42.446396	-071.459405	P	PINEHURST	25	017
01867	+42.537065	-071.107172		READING	25	017
01876	+42.446396	-071.459405		TEWKSBURY	25	017
01879	+42.446396	-071.459405		TYNGSBORO	25	017
01880	+42.499891	-071.068829		WAKEFIELD	25	017
01885	+42.635443	-070.879123	P	WEST BOXFORD	25	009
01886	+42.446396	-071.459405		WESTFORD	25	017
01887	+42.561782	-071.173888		WILMINGTON	25	017
01888	+42.446396	-071.459405	P	WOBURN	25	017
01889	+42.571633	-071.109646	U	NORTH READING	25	017
01890	+42.454545	-071.148779		WINCHESTER	25	017
01899	+42.635443	-070.879123	U	ANDOVER	25	009
01901	+42.461246	-070.946743		LYNN	25	009
01902	+42.473195	-070.928593		LYNN	25	009
01903	+42.635443	-070.879123	P	LYNN	25	009
01904	+42.488896	-070.964694		LYNN	25	009
01905	+42.469395	-070.972844		LYNN	25	009
01906	+42.472112	-070.997794		SAUGUS	25	009
01907	+42.513295	-070.905893		SWAMPSCOTT	25	009
01908	+42.427296	-070.922442		NAHANT	25	009
01910	+42.454796	-070.974694	U	LYNN	25	009
01913	+42.853539	-070.948211		AMESBURY	25	009
01915	+42.565145	-070.853843		BEVERLY	25	009
01921	+42.683256	-071.017403		BOXFORD	25	009
01922	+42.763216	-070.928120		BYFIELD	25	009
01923	+42.577188	-070.949245		DANVERS	25	009
01929	+42.627810	-070.780576		ESSEX	25	009
01930	+42.630011	-070.694179		GLOUCESTER	25	009
01931	+42.635443	-070.879123	P	GLOUCESTER	25	009
01936	+42.635443	-070.879123	P	HAMILTON	25	009
01937	+42.635443	-070.879123	P	HATHORNE	25	009
01938	+42.685710	-070.864132		IPSWICH	25	009
01940	+42.533732	-071.028775		LYNNFIELD	25	009
01944	+42.579503	-070.755062		MANCHESTER	25	009
01945	+42.561420	-070.770768		MARBLEHEAD	25	009
01947	+42.642845	-070.873647	U	SALEM	25	009
01949	+42.644942	-071.087905		MIDDLETON	25	009
01950	+42.809650	-070.873196		NEWBURYPORT	25	009
01951	+42.777524	-070.867246		NEWBURY	25	009
01952	+42.851234	-070.865667		SALISBURY	25	009
01960	+42.536996	-070.973646		PEABODY	25	009
01961	+42.635443	-070.879123	P	PEABODY	25	009
01965	+42.558113	-070.825743	P	PRIDES CROSSING	25	009
01966	+42.657866	-070.618057		ROCKPORT	25	009
01969	+42.716155	-070.892754		ROWLEY	25	009
01970	+42.512946	-070.904237		SALEM	25	009
01971	+42.635443	-070.879123	P	SALEM	25	009
01982	+42.626664	-070.851125		SOUTH HAMILTON	25	009
01983	+42.661793	-070.954487		TOPSFIELD	25	009
01984	+42.597691	-070.873200		WENHAM	25	009
01985	+42.794140	-070.971068		WEST NEWBURY	25	009
02018	+41.970474	-070.701357	P	ACCORD	25	023
02019	+42.076501	-071.470464		BELLINGHAM	25	021
02020	+42.081825	-070.643868	P	BRANT ROCK	25	023
02021	+42.179146	-071.121185		CANTON	25	021
02025	+42.233938	-070.815826		COHASSET	25	021
02026	+42.244733	-071.181141		DEDHAM	25	021
02027	+42.180048	-071.089230	P	DEDHAM	25	021
02030	+42.236114	-071.283072		DOVER	25	021
02031	+41.998799	-071.200894	P	EAST MANSFIELD	25	005
02032	+42.153786	-071.214550		EAST WALPOLE	25	021
02035	+42.062204	-071.235774		FOXBORO	25	021
02038	+42.088680	-071.404814		FRANKLIN	25	021
02040	+41.970474	-070.701357	P	GREENBUSH	25	023
02041	+42.069642	-070.649075	P	GREEN HARBOR	25	023
02043	+42.212105	-070.884989		HINGHAM	25	023
02044	+41.970474	-070.701357	U	HINGHAM	25	023
02045	+42.284413	-070.873659		HULL	25	023
02047	+42.142836	-070.693530	P	HUMAROCK	25	023
02048	+42.013182	-071.218373		MANSFIELD	25	005
02050	+42.111805	-070.710744		MARSHFIELD	25	023
02051	+42.151202	-070.734146	P	MARSHFIELD HILLS	25	023
02052	+42.181265	-071.309934		MEDFIELD	25	021
02053	+42.156282	-071.427663		MEDWAY	25	021
02054	+42.165249	-071.361260		MILLIS	25	021
02055	+41.970474	-070.701357	P	MINOT	25	023
02056	+42.117511	-071.331793		NORFOLK	25	021
02059	+41.970474	-070.701357	P	NORTH MARSHFIELD	25	023
02060	+41.970474	-070.701357	P	NORTH SCITUATE	25	023
02061	+42.154145	-070.823035		NORWELL	25	023
02062	+42.182798	-071.196277		NORWOOD	25	021
02065	+42.097219	-070.651567	P	OCEAN BLUFF	25	023
02066	+42.207254	-070.770188		SCITUATE	25	023
02067	+42.105288	-071.184785		SHARON	25	021
02070	+42.180048	-071.089230	P	SHELDONVILLE	25	021
02071	+42.100399	-071.270933		SOUTH WALPOLE	25	021
02072	+42.118416	-071.105733		STOUGHTON	25	021
02081	+42.148624	-071.255533		WALPOLE	25	021
02090	+42.220548	-071.199238		WESTWOOD	25	021
02093	+42.054311	-071.371169		WRENTHAM	25	021
02101	+42.370567	-071.026964	P	BOSTON	25	025
02102	+42.338947	-070.919635	P	BOSTON	25	025
02103	+42.338947	-070.919635	P	BOSTON	25	025
02104	+42.338947	-070.919635	P	BOSTON	25	025
02105	+42.338947	-070.919635	P	BOSTON	25	025
02106	+42.354318	-071.073449	P	BOSTON	25	025
02107	+42.338947	-070.919635	P	BOSTON	25	025
02108	+42.353806	-071.102446		BOSTON	25	025
02109	+42.360027	-071.054495		BOSTON	25	025
02110	+42.352847	-071.051466		BOSTON	25	025
02111	+42.351047	-071.059365		BOSTON	25	025
02112	+42.338947	-070.919635	P	BOSTON	25	025
02113	+42.365398	-071.055001		BOSTON	25	025
02114	+42.362097	-071.023661		BOSTON	25	025
02115	+42.342043	-071.096848		BOSTON	25	025
02116	+42.347207	-071.086095		BOSTON	25	025
02117	+42.338947	-070.919635	P	BOSTON	25	025
02118	+42.336162	-071.072854		BOSTON	25	025
02119	+42.323077	-071.084608		BOSTON	25	025
02120	+42.332484	-071.096416		BOSTON	25	025
02121	+42.307098	-071.081645		BOSTON	25	025
02122	+42.296580	-071.055215		BOSTON	25	025
02123	+42.338947	-070.919635	P	BOSTON	25	025
02124	+42.286784	-071.071045		BOSTON	25	025
02125	+42.314760	-071.067244		BOSTON	25	025
02126	+42.301247	-071.105195		MATTAPAN	25	025
02127	+42.329023	-071.020343		BOSTON	25	025
02128	+42.364197	-071.025694		BOSTON	25	025
02129	+42.382588	-071.065287		CHARLESTOWN	25	025
02130	+42.309661	-071.121097		JAMAICA PLAIN	25	025
02131	+42.284197	-071.120896		ROSLINDALE	25	025
02132	+42.277897	-071.155833		WEST ROXBURY	25	025
02133	+42.338947	-070.919635		BOSTON	25	025
02134	+42.357169	-071.112646		ALLSTON	25	025
02135	+42.349768	-071.104888		BRIGHTON	25	025
02136	+42.254248	-071.129321		HYDE PARK	25	025
02137	+42.338947	-070.919635	P	READVILLE	25	025
02138	+42.380442	-071.132947		CAMBRIDGE	25	017
02139	+42.365146	-071.101842		CAMBRIDGE	25	017
02140	+42.393246	-071.133833		CAMBRIDGE	25	017
02141	+42.368673	-071.083596		CAMBRIDGE	25	017
02142	+42.362840	-071.084814		CAMBRIDGE	25	017
02143	+42.380920	-071.098896		SOMERVILLE	25	017
02144	+42.402696	-071.120220		SOMERVILLE	25	017
02145	+42.391046	-071.095146		SOMERVILLE	25	017
02146	+42.308198	-071.088745		BROOKLINE	25	021
02147	+42.180048	-071.089230	P	BROOKLINE VILLAGE	25	021
02148	+42.436545	-071.085396		MALDEN	25	017
02149	+42.407396	-071.051183		EVERETT	25	017
02150	+42.378197	-071.038894		CHELSEA	25	025
02151	+42.366303	-071.020494		REVERE	25	025
02152	+42.378447	-070.981679		WINTHROP	25	025
02153	+42.446396	-071.459405	P	MEDFORD	25	017
02154	+42.388938	-071.239800		WALTHAM	25	017
02155	+42.422095	-071.109297		MEDFORD	25	017
02156	+42.446396	-071.459405	P	WEST MEDFORD	25	017
02157	+42.173933	-071.185494	P	BABSON PARK	25	021
02158	+42.353696	-071.188149		NEWTON	25	017
02159	+42.316097	-071.191248		NEWTON	25	017
02160	+42.446396	-071.459405		NEWTON	25	017
02161	+42.446396	-071.459405		NEWTON	25	017
02162	+42.331896	-071.254050		NEWTON	25	017
02163	+42.325320	-071.112159		BOSTON	25	025
02164	+42.446396	-071.459405		NEWTON	25	017
02165	+42.446396	-071.459405		NEWTON	25	017
02166	+42.346146	-071.243057		AUBURNDALE	25	017
02167	+42.320797	-071.169847		CHESTNUT HILL	25	017
02168	+42.446396	-071.459405		WABAN	25	017
02169	+42.241799	-071.006042		QUINCY	25	021
02170	+42.267248	-071.016742		QUINCY	25	021
02171	+42.284898	-071.014243		QUINCY	25	021
02172	+42.372596	-071.177998		WATERTOWN	25	017
02173	+42.446396	-071.459405		LEXINGTON	25	017
02174	+42.417695	-071.167083		ARLINGTON	25	017
02175	+42.446396	-071.459405	P	ARLINGTON HEIGHTS	25	017
02176	+42.458995	-071.053095		MELROSE	25	017
02177	+42.446396	-071.459405	P	MELROSE	25	017
02178	+42.446396	-071.459405		BELMONT	25	017
02179	+42.446396	-071.459405	P	WAVERLEY	25	017
02180	+42.474595	-071.098146		STONEHAM	25	017
02181	+42.300596	-071.278750		WELLESLEY	25	021
02184	+42.202216	-071.005192		BRAINTREE	25	021
02185	+42.180048	-071.089230	P	BRAINTREE	25	021
02186	+42.240598	-071.078494		MILTON	25	021
02187	+42.180048	-071.089230	P	MILTON VILLAGE	25	021
02188	+42.207940	-070.955140		WEYMOUTH	25	021
02189	+42.210649	-070.932318		WEYMOUTH	25	021
02190	+42.167841	-070.950740		WEYMOUTH	25	021
02191	+42.251499	-070.944840		WEYMOUTH	25	021
02192	+42.180048	-071.089230		NEEDHAM	25	021
02193	+42.446396	-071.459405		WESTON	25	017
02194	+42.292547	-071.225799		NEEDHAM	25	021
02195	+42.446396	-071.459405	P	NEWTON	25	017
02196	+42.338947	-070.919635	U	BOSTON	25	025
02199	+42.347247	-071.082395		BOSTON	25	025
02201	+42.338947	-070.919635	U	BOSTON	25	025
02202	+42.361094	-071.061814	U	BOSTON	25	025
02203	+42.361485	-071.060364		BOSTON	25	025
02204	+42.338947	-070.919635	U	BOSTON	25	025
02205	+42.350334	-071.053877	P	BOSTON	25	025
02206	+42.338947	-070.919635	U	BOSTON	25	025
02207	+42.338947	-070.919635	U	BOSTON	25	025
02208	+42.338947	-070.919635	P	BOSTON	25	025
02209	+42.338947	-070.919635	P	BOSTON	25	025
02210	+42.347547	-071.040645		BOSTON	25	025
02211	+42.338947	-070.919635	U	BOSTON	25	025
02212	+42.446396	-071.459405	U	BOSTON	25	017
02215	+42.345079	-071.107653		BOSTON	25	025
02216	+42.338947	-070.919635	U	BOSTON	25	025
02217	+42.338947	-070.919635	U	BOSTON	25	025
02222	+42.364381	-071.063314		BOSTON	25	025
02238	+42.446396	-071.459405	P	CAMBRIDGE	25	017
02239	+42.446396	-071.459405	U	CAMBRIDGE	25	017
02241	+42.338947	-070.919635	U	BOSTON	25	025
02254	+42.446396	-071.459405	P	WALTHAM	25	017
02258	+42.446396	-071.459405	P	NEWTON	25	017
02266	+42.338947	-070.919635	U	BOSTON	25	025
02269	+42.180048	-071.089230	P	QUINCY	25	021
02272	+42.446396	-071.459405	P	WATERTOWN	25	017
02277	+42.446396	-071.459405		WATERTOWN	25	017
02283	+42.338947	-070.919635	U	BOSTON	25	025
02284	+42.338947	-070.919635	U	BOSTON	25	025
02293	+42.338947	-070.919635	U	BOSTON	25	025
02295	+42.338947	-070.919635	U	BOSTON	25	025
02297	+42.338947	-070.919635	U	BOSTON	25	025
02301	+42.079399	-071.039990		BROCKTON	25	023
02302	+42.084750	-071.000189		BROCKTON	25	023
02303	+41.970474	-070.701357	P	BROCKTON	25	023
02304	+41.970474	-070.701357	P	BROCKTON	25	023
02305	+41.970474	-070.701357	P	BROCKTON	25	023
02322	+42.126049	-071.048216		AVON	25	021
02324	+41.973741	-070.976558		BRIDGEWATER	25	023
02325	+41.987250	-070.972786	U	BRIDGEWATER	25	023
02327	+42.040708	-070.827245	P	BRYANTVILLE	25	023
02330	+41.896238	-070.759689		CARVER	25	023
02331	+41.970474	-070.701357	P	DUXBURY	25	023
02332	+42.052985	-070.710808		DUXBURY	25	023
02333	+42.022850	-070.931056		EAST BRIDGEWATER	25	023
02334	+42.023528	-071.132397	P	EASTON	25	005
02337	+42.022225	-070.931588	P	ELMWOOD	25	023
02338	+41.988351	-070.860578		HALIFAX	25	023
02339	+42.123534	-070.851048		HANOVER	25	023
02341	+42.055701	-070.875936		HANSON	25	023
02343	+42.144424	-071.002890		HOLBROOK	25	021
02344	+41.970474	-070.701357	U	MIDDLEBORO	25	023
02345	+41.888198	-070.581029	P	MANOMET	25	023
02346	+41.915054	-070.882035		MIDDLEBORO	25	023
02347	+41.843757	-070.959981		LAKEVILLE	25	023
02348	+41.970474	-070.701357	U	MIDDLEBORO	25	023
02349	+41.970474	-070.701357	U	MIDDLEBORO	25	023
02350	+42.018525	-070.847486	P	MONPONSETT	25	023
02351	+42.117490	-070.959888		ABINGTON	25	023
02355	+41.916918	-070.801331	P	NORTH CARVER	25	023
02356	+42.053408	-071.120330		NORTH EASTON	25	005
02357	+42.064499	-071.087091	U	NORTH EASTON	25	005
02358	+41.953510	-070.713109	P	NORTH PEMBROKE	25	023
02359	+42.065702	-070.800778		PEMBROKE	25	023
02360	+41.886207	-070.638717		PLYMOUTH	25	023
02361	+41.970474	-070.701357	P	PLYMOUTH	25	023
02362	+41.970474	-070.701357	P	PLYMOUTH	25	023
02364	+41.979405	-070.744813		KINGSTON	25	023
02366	+41.850087	-070.704431	P	SOUTH CARVER	25	023
02367	+41.969140	-070.812299		PLYMPTON	25	023
02368	+42.171467	-071.055602		RANDOLPH	25	021
02370	+41.954199	-070.885095		ROCKLAND	25	023
02375	+42.023199	-071.111091		SOUTH EASTON	25	005
02379	+42.021650	-071.023588		WEST BRIDGEWATER	25	023
02381	+41.931602	-070.561051	P	WHITE HORSE BEACH	25	023
02382	+42.078500	-070.940837		WHITMAN	25	023
02401	+42.079399	-071.034590		BROCKTON	25	023
02402	+42.086300	-070.999339		BROCKTON	25	023
02403	+41.970474	-070.701357	P	BROCKTON	25	023
02404	+41.970474	-070.701357	P	BROCKTON	25	023
02405	+41.970474	-070.701357	P	BROCKTON	25	023
02420	+42.456310	-071.216650		LEXINGTON	25	017
02421	+42.442567	-071.226453		LEXINGTON	25	017
02445	+42.318097	-071.143697		BROOKLINE	25	021
02446	+42.343097	-071.123046		BROOKLINE	25	021
02447	+42.180048	-071.089230	P	BROOKLINE VILLAGE	25	021
02451	+42.398588	-071.245050		WALTHAM	25	017
02452	+42.394319	-071.218049		WALTHAM	25	017
02453	+42.365396	-071.231650		WALTHAM	25	017
02454	+42.356719	-071.250479	P	WALTHAM	25	017
02456	+42.446396	-071.459405	P	NEW TOWN	25	017
02457	+42.180048	-071.089230	P	BABSON PARK	25	021
02458	+42.385096	-071.208399		NEWTON	25	017
02459	+42.334146	-071.183298		NEWTON CENTER	25	017
02460	+42.374296	-071.182371		NEWTONVILLE	25	017
02461	+42.361196	-071.205349		NEWTON HIGHLANDS	25	017
02462	+42.349496	-071.209699		NEWTON LOWER FALLS	25	017
02464	+42.365990	-071.221849		NEWTON UPPER FALLS	25	017
02465	+42.378145	-071.213199		WEST NEWTON	25	017
02466	+42.346696	-071.224957		AUBURNDALE	25	017
02467	+42.357564	-071.211649		CHESTNUT HILL	25	017
02468	+42.327146	-071.231534		WABAN	25	017
02471	+42.446396	-071.459405	P	WATERTOWN	25	017
02472	+42.363096	-071.201398		WATERTOWN	25	017
02474	+42.417595	-071.159696		ARLINGTON	25	017
02475	+42.446396	-071.459405	P	ARLINGTON HEIGHTS	25	017
02476	+42.379146	-071.184299		ARLINGTON	25	017
02477	+42.446396	-071.459405	U	WATERTOWN	25	017
02478	+42.412795	-071.204399		BELMONT	25	017
02479	+42.446396	-071.459405	P	WAVERLEY	25	017
02481	+42.310597	-071.274652		WELLESLEY HILLS	25	021
02482	+42.294546	-071.299201		WELLESLEY	25	021
02492	+42.279797	-071.250060		NEEDHAM	25	021
02493	+42.375925	-071.227208		WESTON	25	017
02494	+42.300147	-071.263150		NEEDHAM	25	021
02495	+42.446396	-071.459405	P	NONANTUM	25	017
02532	+41.745505	-070.590471		BUZZARDS BAY	25	001
02534	+41.669373	-070.623370	P	CATAUMET	25	001
02535	+41.379034	-070.673082		CHILMARK	25	007
02536	+41.662506	-070.562843		EAST FALMOUTH	25	001
02537	+41.728320	-070.439975		EAST SANDWICH	25	001
02538	+41.775440	-070.660562		EAST WAREHAM	25	023
02539	+41.401176	-070.552054		EDGARTOWN	25	007
02540	+41.614199	-070.493263		FALMOUTH	25	001
02541	+41.799312	-070.308662	P	FALMOUTH	25	001
02542	+41.653080	-070.553727		BUZZARDS BAY	25	001
02543	+41.593809	-070.646442		WOODS HOLE	25	001
02552	+41.379836	-070.643092	P	MENEMSHA	25	007
02553	+41.673360	-070.608047	P	MONUMENT BEACH	25	001
02554	+41.287647	-070.086650		NANTUCKET	25	019
02556	+41.652967	-070.375475		NORTH FALMOUTH	25	001
02557	+41.417376	-070.560032	P	OAK BLUFFS	25	007
02558	+41.747560	-070.658164	P	ONSET	25	023
02559	+41.694771	-070.622769		POCASSET	25	001
02561	+41.770254	-070.533664	P	SAGAMORE	25	001
02562	+41.793263	-070.519584	P	SAGAMORE BEACH	25	001
02563	+41.711291	-070.477482		SANDWICH	25	001
02564	+41.273949	-070.015545	P	SIASCONSET	25	019
02565	+41.799312	-070.308662	P	SILVER BEACH	25	001
02568	+41.415950	-070.595235		VINEYARD HAVEN	25	007
02571	+41.760216	-070.694662		WAREHAM	25	023
02573	+41.379836	-070.643092	P	VINEYARD HAVEN	25	007
02574	+41.603946	-070.638189	P	WEST FALMOUTH	25	001
02575	+41.421250	-070.642806	P	WEST TISBURY	25	007
02576	+41.769863	-070.749688		WEST WAREHAM	25	023
02584	+41.277794	-070.046019	P	NANTUCKET	25	019
02601	+41.829813	-070.138834		HYANNIS	25	001
02630	+41.697313	-070.301394		BARNSTABLE	25	001
02631	+41.852997	-070.044462		BREWSTER	25	001
02632	+41.796311	-070.175129		CENTERVILLE	25	001
02633	+41.859559	-070.046800		CHATHAM	25	001
02634	+41.799312	-070.308662	P	CENTERVILLE	25	001
02635	+41.624341	-070.436380		COTUIT	25	001
02636	+41.799312	-070.308662	P	CENTERVILLE	25	001
02637	+41.701438	-070.277212	P	CUMMAQUID	25	001
02638	+41.725716	-070.089142		DENNIS	25	001
02639	+41.750745	-070.071836		DENNIS PORT	25	001
02641	+41.734713	-070.204670	P	EAST DENNIS	25	001
02642	+41.850612	-070.020648		EASTHAM	25	001
02643	+41.784308	-069.962034	P	EAST ORLEANS	25	001
02644	+41.790031	-070.268632		FORESTDALE	25	001
02645	+41.835582	-070.043359		HARWICH	25	001
02646	+41.845717	-070.053544		HARWICH PORT	25	001
02647	+41.635004	-070.306336	P	HYANNIS PORT	25	001
02648	+41.813034	-070.246666		MARSTONS MILLS	25	001
02649	+41.788337	-070.253543		MASHPEE	25	001
02650	+41.734970	-070.029065		NORTH CHATHAM	25	001
02651	+41.824264	-069.981760	P	NORTH EASTHAM	25	001
02652	+41.931061	-070.283584	P	NORTH TRURO	25	001
02653	+41.852933	-070.015390		ORLEANS	25	001
02655	+41.810178	-070.191269		OSTERVILLE	25	001
02657	+41.888775	-070.091057		PROVINCETOWN	25	001
02659	+41.848932	-070.030194		SOUTH CHATHAM	25	001
02660	+41.800380	-070.089244		SOUTH DENNIS	25	001
02661	+41.686205	-070.032858	P	SOUTH HARWICH	25	001
02662	+41.756694	-069.984123	P	SOUTH ORLEANS	25	001
02663	+41.800531	-070.076776	P	SOUTH WELLFLEET	25	001
02664	+41.824120	-070.084259		SOUTH YARMOUTH	25	001
02666	+41.987377	-070.047163	P	TRURO	25	001
02667	+41.821307	-070.022806		WELLFLEET	25	001
02668	+41.790550	-070.201719		WEST BARNSTABLE	25	001
02669	+41.698721	-070.004937	P	WEST CHATHAM	25	001
02670	+41.710855	-070.072195		WEST DENNIS	25	001
02671	+41.846719	-070.038282		WEST HARWICH	25	001
02672	+41.635635	-070.323307	P	WEST HYANNISPORT	25	001
02673	+41.776105	-070.150512		WEST YARMOUTH	25	001
02675	+41.716271	-070.135884		YARMOUTH PORT	25	001
02702	+41.782993	-071.017328		ASSONET	25	005
02703	+41.938976	-071.302297		ATTLEBORO	25	005
02712	+41.756214	-071.067062	P	CHARTLEY	25	005
02713	+41.421780	-070.931309	P	CUTTYHUNK	25	007
02714	+41.756214	-071.067062	P	DARTMOUTH	25	005
02715	+41.817659	-071.151787		DIGHTON	25	005
02717	+41.747358	-070.978947		EAST FREETOWN	25	005
02718	+41.871407	-071.013148		EAST TAUNTON	25	005
02719	+41.631672	-070.870045		FAIRHAVEN	25	005
02720	+41.819766	-071.165971		FALL RIVER	25	005
02721	+41.678895	-071.153648		FALL RIVER	25	005
02722	+41.756214	-071.067062	P	FALL RIVER	25	005
02723	+41.693802	-071.133088		FALL RIVER	25	005
02724	+41.684202	-071.175139		FALL RIVER	25	005
02725	+41.723851	-071.173989		SOMERSET	25	005
02726	+41.757951	-071.153639		SOMERSET	25	005
02738	+41.736735	-070.754015		MARION	25	023
02739	+41.664976	-070.810856		MATTAPOISETT	25	023
02740	+41.633416	-070.951045		NEW BEDFORD	25	005
02741	+41.756214	-071.067062	P	NEW BEDFORD	25	005
02742	+41.619557	-070.956346	P	NEW BEDFORD	25	005
02743	+41.711894	-070.908286		ACUSHNET	25	005
02744	+41.609354	-070.916181		NEW BEDFORD	25	005
02745	+41.708700	-070.946883		NEW BEDFORD	25	005
02746	+41.665704	-070.943021		NEW BEDFORD	25	005
02747	+41.639261	-071.007578		NORTH DARTMOUTH	25	005
02748	+41.566464	-070.984253		SOUTH DARTMOUTH	25	005
02760	+41.964376	-071.326448		NORTH ATTLEBORO	25	005
02761	+41.756214	-071.067062	P	NORTH ATTLEBORO	25	005
02762	+42.013553	-071.334399		PLAINVILLE	25	021
02763	+41.972584	-071.308229		ATTLEBORO FALLS	25	005
02764	+41.847791	-071.155797		NORTH DIGHTON	25	005
02766	+41.959149	-071.180393		NORTON	25	005
02767	+41.936700	-071.048941		RAYNHAM	25	005
02768	+41.756214	-071.067062	P	RAYNHAM CENTER	25	005
